english	translation	category	sub_category	source
Curtain		name	object	Curtain
Red spice (4)		name	object	Red spice (4)
Orange spice (4)		name	object	Orange spice (4)
Brown spice (4)		name	object	Brown spice (4)
Yellow spice (4)		name	object	Yellow spice (4)
Broken Fence		name	object	Broken Fence
Icicle		name	object	Icicle
Cave entrance		name	object	Cave entrance
Statue of a warrior		name	object	Statue of a warrior
Statue of a king		name	object	Statue of a king
Statue of a queen		name	object	Statue of a queen
Tribal statue		name	object	Tribal statue
Dwarf statue		name	object	Dwarf statue
Gnome statue		name	object	Gnome statue
Statue		name	object	Statue
Vase		name	object	Vase
Statue of Saradomin		name	object	Statue of Saradomin
Statue of Zamorak		name	object	Statue of Zamorak
Statue steps		name	object	Statue steps
Crystal ball		name	object	Crystal ball
Bank table		name	object	Bank table
Bathroom table		name	object	Bathroom table
Table		name	object	Table
Study desk		name	object	Study desk
Workbench		name	object	Workbench
Picnic bench		name	object	Picnic bench
Counter		name	object	Counter
Small table		name	object	Small table
Chemistry Table		name	object	Chemistry Table
Silver stall		name	object	Silver stall
Silk stall		name	object	Silk stall
Bakery stall		name	object	Bakery stall
Gem stall		name	object	Gem stall
Fur stall		name	object	Fur stall
Spice stall		name	object	Spice stall
Market stall		name	object	Market stall
Tea stall		name	object	Tea stall
Buffers		name	object	Buffers
Mine cart		name	object	Mine cart
Rack		name	object	Rack
Stocks		name	object	Stocks
Gallows		name	object	Gallows
Buried skeleton		name	object	Buried skeleton
Pile of skulls		name	object	Pile of skulls
Charred bones		name	object	Charred bones
Corpse		name	object	Corpse
Catapult		name	object	Catapult
Broken barrel		name	object	Broken barrel
Small fishing net		name	object	Small fishing net
Passage		name	object	Passage
Cave		name	object	Cave
Cave exit		name	object	Cave exit
Piano		name	object	Piano
Piano stool		name	object	Piano stool
Grandfather Clock		name	object	Grandfather Clock
Swamp bubbles		name	object	Swamp bubbles
Weather vane		name	object	Weather vane
Mirror		name	object	Mirror
Bath screen		name	object	Bath screen
Screen		name	object	Screen
Cauldron		name	object	Cauldron
Broom		name	object	Broom
Clothes model		name	object	Clothes model
Hole		name	object	Hole
Animal skull		name	object	Animal skull
Big egg		name	object	Big egg
Carcass		name	object	Carcass
Curved bone		name	object	Curved bone
Large bone		name	object	Large bone
Bell		name	object	Bell
Bell mechanism		name	object	Bell mechanism
Bell rope		name	object	Bell rope
Hole in wall		name	object	Hole in wall
Crystal cluster		name	object	Crystal cluster
Fire remains		name	object	Fire remains
Shaking box		name	object	Shaking box
Standing torch		name	object	Standing torch
Cave web		name	object	Cave web
Web		name	object	Web
Slashed web		name	object	Slashed web
Broken ladder		name	object	Broken ladder
Scaffold		name	object	Scaffold
Bamboo Door		name	object	Bamboo Door
Loom		name	object	Loom
City Gate		name	object	City Gate
Suit of armour		name	object	Suit of armour
Cannon		name	object	Cannon
Cannonballs		name	object	Cannonballs
Dummy		name	object	Dummy
Wooden defence		name	object	Wooden defence
Target		name	object	Target
Sword cabinet		name	object	Sword cabinet
Bow cabinet		name	object	Bow cabinet
Axe cabinet		name	object	Axe cabinet
Spear wall		name	object	Spear wall
Standard		name	object	Standard
Flagpole		name	object	Flagpole
Totem Pole		name	object	Totem Pole
Bath pipes		name	object	Bath pipes
Large sewer pipe		name	object	Large sewer pipe
Sink		name	object	Sink
Bath		name	object	Bath
Well		name	object	Well
Manhole		name	object	Manhole
Bar pumps		name	object	Bar pumps
Portrait		name	object	Portrait
Painting		name	object	Painting
Landscape		name	object	Landscape
Star chart		name	object	Star chart
Cross		name	object	Cross
Hanging banner		name	object	Hanging banner
Unicorn's head		name	object	Unicorn's head
Dragon's head		name	object	Dragon's head
Bull's head		name	object	Bull's head
Charms		name	object	Charms
Magical symbol		name	object	Magical symbol
Plaque		name	object	Plaque
Eye decoration		name	object	Eye decoration
Glyphs		name	object	Glyphs
Font		name	object	Font
Spooky picture		name	object	Spooky picture
Clock face		name	object	Clock face
Bank notice board		name	object	Bank notice board
Noticeboard		name	object	Noticeboard
Clothes equipment		name	object	Clothes equipment
Stuffed swordfish		name	object	Stuffed swordfish
Jolly Roger		name	object	Jolly Roger
Hanging wheel		name	object	Hanging wheel
Pirate map		name	object	Pirate map
Fishing net		name	object	Fishing net
Bow and Arrow		name	object	Bow and Arrow
Arrows		name	object	Arrows
Javelin		name	object	Javelin
Studded Leather		name	object	Studded Leather
Dragonhide Leather		name	object	Dragonhide Leather
Stile		name	object	Stile
Broken Railing		name	object	Broken Railing
Shelves		name	object	Shelves
Cooking shelves		name	object	Cooking shelves
Shelf		name	object	Shelf
Clothing shelves		name	object	Clothing shelves
Tanning line		name	object	Tanning line
Vat		name	object	Vat
Mangle		name	object	Mangle
Danger sign		name	object	Danger sign
Signpost		name	object	Signpost
Sign		name	object	Sign
Chair		name	object	Chair
Smashed chair		name	object	Smashed chair
Stool		name	object	Stool
Rocking chair		name	object	Rocking chair
Throne		name	object	Throne
Barstool		name	object	Barstool
Bench		name	object	Bench
Pew		name	object	Pew
Ice Throne		name	object	Ice Throne
Hedge		name	object	Hedge
Bush		name	object	Bush
Rosebush		name	object	Rosebush
Fairy house		name	object	Fairy house
Fairy bank		name	object	Fairy bank
Fairy market stall		name	object	Fairy market stall
Potted fern		name	object	Potted fern
Potted flower		name	object	Potted flower
Potted plant		name	object	Potted plant
Cabbage		name	object	Cabbage
Bullrushes		name	object	Bullrushes
Mushroom		name	object	Mushroom
Mushrooms		name	object	Mushrooms
Fungus		name	object	Fungus
Small fern		name	object	Small fern
Thistle		name	object	Thistle
Waterlily		name	object	Waterlily
Heather		name	object	Heather
Nettles		name	object	Nettles
Creeping plant		name	object	Creeping plant
Rockery		name	object	Rockery
Curling plant		name	object	Curling plant
Flower		name	object	Flower
Daisies		name	object	Daisies
Sunflower		name	object	Sunflower
Sunflowers		name	object	Sunflowers
Flowers		name	object	Flowers
Tulips		name	object	Tulips
Flowerbed		name	object	Flowerbed
Jungle flower		name	object	Jungle flower
Orchid		name	object	Orchid
Jungle plant		name	object	Jungle plant
Tree		name	object	Tree
Cage door		name	object	Cage door
Dead tree		name	object	Dead tree
Dramen tree		name	object	Dramen tree
Fallen tree		name	object	Fallen tree
Fern		name	object	Fern
Leafy tree		name	object	Leafy tree
Palm		name	object	Palm
Plant		name	object	Plant
Evergreen tree		name	object	Evergreen tree
Mossy branch		name	object	Mossy branch
Hollow tree		name	object	Hollow tree
Roots		name	object	Roots
Tropical tree		name	object	Tropical tree
Tropical leaves		name	object	Tropical leaves
Hollow log		name	object	Hollow log
Tree stump		name	object	Tree stump
Fly trap		name	object	Fly trap
Cactus		name	object	Cactus
Whipping Plant		name	object	Whipping Plant
Pineapple Plant		name	object	Pineapple Plant
Boarded-up door		name	object	Boarded-up door
Doors		name	object	Doors
Doorway		name	object	Doorway
Timber		name	object	Timber
Bricks		name	object	Bricks
Odd looking wall		name	object	Odd looking wall
Dungeon door		name	object	Dungeon door
Magic guild door		name	object	Magic guild door
Skull slope		name	object	Skull slope
Grapevine		name	object	Grapevine
Glass door		name	object	Glass door
Leaflets		name	object	Leaflets
Millstones		name	object	Millstones
Sails		name	object	Sails
Flour bin		name	object	Flour bin
Waterfall rocks		name	object	Waterfall rocks
Sliced web		name	object	Sliced web
Bandage table		name	object	Bandage table
Bay window		name	object	Bay window
Timber defence		name	object	Timber defence
Altar slab		name	object	Altar slab
Candlestick holder		name	object	Candlestick holder
Tower		name	object	Tower
Crumbling wall		name	object	Crumbling wall
Tree Door		name	object	Tree Door
Root		name	object	Root
Log raft		name	object	Log raft
Broken log raft		name	object	Broken log raft
Glarial's Tombstone		name	object	Glarial's Tombstone
Glarial's Tomb		name	object	Glarial's Tomb
Rock		name	object	Rock
Rope		name	object	Rope
Statue of Glarial		name	object	Statue of Glarial
Ledge		name	object	Ledge
Chalice		name	object	Chalice
Whirlpool		name	object	Whirlpool
Dead Tree		name	object	Dead Tree
Achey Tree		name	object	Achey Tree
Box trap		name	object	Box trap
Furnace		name	object	Furnace
Anvil		name	object	Anvil
Bedroom door		name	object	Bedroom door
Trough		name	object	Trough
Rope Ladder		name	object	Rope Ladder
Fence		name	object	Fence
Banana tree		name	object	Banana tree
Gold		name	object	Gold
Blacksmith's tools		name	object	Blacksmith's tools
Archway		name	object	Archway
Staircase		name	object	Staircase
Old wall		name	object	Old wall
Safe		name	object	Safe
Tunnel		name	object	Tunnel
Cauldron of Thunder		name	object	Cauldron of Thunder
Prison door		name	object	Prison door
Trellis		name	object	Trellis
Obelisk of Earth		name	object	Obelisk of Earth
Obelisk of Water		name	object	Obelisk of Water
Obelisk of Air		name	object	Obelisk of Air
Obelisk of Fire		name	object	Obelisk of Fire
Wizards' Tower Portal		name	object	Wizards' Tower Portal
Dark Wizards' Tower Portal		name	object	Dark Wizards' Tower Portal
Sorcerer's Tower Portal		name	object	Sorcerer's Tower Portal
Heap of bricks		name	object	Heap of bricks
Trawler net		name	object	Trawler net
Ballista		name	object	Ballista
Crumbled wall		name	object	Crumbled wall
Bellows		name	object	Bellows
Metal pieces		name	object	Metal pieces
Kitchen gate		name	object	Kitchen gate
Telescope		name	object	Telescope
Grave of Scorpius		name	object	Grave of Scorpius
Mound of earth		name	object	Mound of earth
Fissure		name	object	Fissure
Cave in		name	object	Cave in
Strange looking stone		name	object	Strange looking stone
Loose rocks		name	object	Loose rocks
Old sacks		name	object	Old sacks
Ancient gallows		name	object	Ancient gallows
Smashed table		name	object	Smashed table
Crude raft		name	object	Crude raft
Tribal Statue		name	object	Tribal Statue
Travel cart		name	object	Travel cart
Well stacked rocks		name	object	Well stacked rocks
Tomb dolmen		name	object	Tomb dolmen
Climbing rocks		name	object	Climbing rocks
Palm tree		name	object	Palm tree
Carved doors		name	object	Carved doors
Tomb exit		name	object	Tomb exit
Tomb doors		name	object	Tomb doors
Ancient metal gate		name	object	Ancient metal gate
Metal gate		name	object	Metal gate
Wooden gate		name	object	Wooden gate
Chimney		name	object	Chimney
Lathe		name	object	Lathe
Drill		name	object	Drill
Hearth		name	object	Hearth
Mould		name	object	Mould
Poster		name	object	Poster
Scuttle		name	object	Scuttle
Pokers		name	object	Pokers
Bar		name	object	Bar
Sturdy door		name	object	Sturdy door
Grill		name	object	Grill
Brick		name	object	Brick
Panning point		name	object	Panning point
Specimen tray		name	object	Specimen tray
Soil		name	object	Soil
Campsite bed		name	object	Campsite bed
Gnome goal		name	object	Gnome goal
Magic door		name	object	Magic door
Pillar		name	object	Pillar
Daconia rocks		name	object	Daconia rocks
Wine rack		name	object	Wine rack
Ornate candle		name	object	Ornate candle
Hopper controls		name	object	Hopper controls
Spray		name	object	Spray
Lantern		name	object	Lantern
Hanger		name	object	Hanger
Sewing machine		name	object	Sewing machine
Clothes		name	object	Clothes
Cloth		name	object	Cloth
Oil lamp		name	object	Oil lamp
Fabric		name	object	Fabric
Row boat		name	object	Row boat
Loose panel		name	object	Loose panel
Crates		name	object	Crates
Crane		name	object	Crane
Spooky stairs		name	object	Spooky stairs
Sewer pipe		name	object	Sewer pipe
Pipe		name	object	Pipe
Manhole cover		name	object	Manhole cover
Bronze pickaxe		name	object	Bronze pickaxe
Mill		name	object	Mill
Marshy jungle vine		name	object	Marshy jungle vine
Scorched earth		name	object	Scorched earth
Fungus covered Cavern wall		name	object	Fungus covered Cavern wall
Hand holds		name	object	Hand holds
Hopper		name	object	Hopper
Red door		name	object	Red door
Orange door		name	object	Orange door
Yellow door		name	object	Yellow door
Blue door		name	object	Blue door
Magenta door		name	object	Magenta door
Green door		name	object	Green door
Exit door		name	object	Exit door
Dynamite(p)		name	object	Dynamite(p)
Broken fence		name	object	Broken fence
Rock slide		name	object	Rock slide
Picture		name	object	Picture
Sinclair mansion drain		name	object	Sinclair mansion drain
Sinclair family fountain		name	object	Sinclair family fountain
Sinclair family crest		name	object	Sinclair family crest
Anna's barrel		name	object	Anna's barrel
Bob's barrel		name	object	Bob's barrel
Carol's barrel		name	object	Carol's barrel
David's barrel		name	object	David's barrel
Elizabeth's barrel		name	object	Elizabeth's barrel
Frank's barrel		name	object	Frank's barrel
Sturdy wooden gate		name	object	Sturdy wooden gate
Winch bucket		name	object	Winch bucket
Kharidian cactus (Healthy)		name	object	Kharidian cactus (Healthy)
Kharidian cactus (Dry)		name	object	Kharidian cactus (Dry)
An experimental anvil		name	object	An experimental anvil
Mine door entrance		name	object	Mine door entrance
Window		name	object	Window
Mine Cart		name	object	Mine Cart
Bank chest		name	object	Bank chest
Mine cave		name	object	Mine cave
Tent door		name	object	Tent door
Tracks		name	object	Tracks
Hellhound		name	object	Hellhound
Chart		name	object	Chart
Dead bat		name	object	Dead bat
Herbs		name	object	Herbs
Swings		name	object	Swings
Washing line		name	object	Washing line
Toy bricks		name	object	Toy bricks
Toy weapons		name	object	Toy weapons
Cat basket		name	object	Cat basket
Bunkbed		name	object	Bunkbed
Dolls and balls		name	object	Dolls and balls
Sword in stone		name	object	Sword in stone
City gate		name	object	City gate
Rock of Dalgroth		name	object	Rock of Dalgroth
Climbing rope		name	object	Climbing rope
Gap		name	object	Gap
Battlement		name	object	Battlement
Magical shield		name	object	Magical shield
Sewer valve		name	object	Sewer valve
Raft		name	object	Raft
Range		name	object	Range
Statue of Guthix		name	object	Statue of Guthix
Sparkling pool		name	object	Sparkling pool
Mystic portal		name	object	Mystic portal
Carrot scraps		name	object	Carrot scraps
Jungle tree		name	object	Jungle tree
Jungle Palm		name	object	Jungle Palm
Jungle Bush		name	object	Jungle Bush
Slashed bush		name	object	Slashed bush
Legends Guild door		name	object	Legends Guild door
Mossy rock		name	object	Mossy rock
Fire Wall		name	object	Fire Wall
Desk		name	object	Desk
Ancient Gate		name	object	Ancient Gate
Boulder		name	object	Boulder
Jagged wall		name	object	Jagged wall
Marked wall		name	object	Marked wall
Carved rock		name	object	Carved rock
Sacred water		name	object	Sacred water
Water Pool		name	object	Water Pool
Polluted water		name	object	Polluted water
Tall Reeds		name	object	Tall Reeds
Yommi tree baby		name	object	Yommi tree baby
Yommi tree sapling		name	object	Yommi tree sapling
Dead Yommi sapling		name	object	Dead Yommi sapling
Adult Yommi tree		name	object	Adult Yommi tree
Dead Yommi		name	object	Dead Yommi
Felled Yommi tree		name	object	Felled Yommi tree
Rotten Yommi		name	object	Rotten Yommi
Trimmed Yommi		name	object	Trimmed Yommi
Rotten Yommi tree		name	object	Rotten Yommi tree
Totem pole		name	object	Totem pole
Rotten Totem pole		name	object	Rotten Totem pole
Fertile Soil		name	object	Fertile Soil
Damaged Earth		name	object	Damaged Earth
Rocky Ledge		name	object	Rocky Ledge
Recess		name	object	Recess
Filled Recess		name	object	Filled Recess
Shimmering field		name	object	Shimmering field
Leafy Palm Tree		name	object	Leafy Palm Tree
Sword case		name	object	Sword case
Dishes		name	object	Dishes
Stepladder		name	object	Stepladder
Shop counter		name	object	Shop counter
Notices		name	object	Notices
Arctic pine tree		name	object	Arctic pine tree
Bow case		name	object	Bow case
Entrance		name	object	Entrance
Hospital shelves		name	object	Hospital shelves
Operating Table		name	object	Operating Table
Damaged armour		name	object	Damaged armour
Wood		name	object	Wood
Loose Mud		name	object	Loose Mud
Trap		name	object	Trap
Flat rock		name	object	Flat rock
Plank		name	object	Plank
Stalagmites		name	object	Stalagmites
Odd markings		name	object	Odd markings
Bridge		name	object	Bridge
Platform		name	object	Platform
Swamp		name	object	Swamp
Pile of rocks		name	object	Pile of rocks
Cage		name	object	Cage
Stone bridge		name	object	Stone bridge
Stone tablet		name	object	Stone tablet
Portcullis		name	object	Portcullis
Rockpile		name	object	Rockpile
Smashed cage		name	object	Smashed cage
Rockslide		name	object	Rockslide
Eerie statue		name	object	Eerie statue
Temple door		name	object	Temple door
Hanging log		name	object	Hanging log
Guide rope		name	object	Guide rope
Brew Barrel		name	object	Brew Barrel
Iban's Throne		name	object	Iban's Throne
Tomb		name	object	Tomb
Protruding rocks		name	object	Protruding rocks
Onion		name	object	Onion
Prison Door		name	object	Prison Door
Achey Tree stump		name	object	Achey Tree stump
Ogre spit-roast		name	object	Ogre spit-roast
Ogre bench		name	object	Ogre bench
Locked Ogre chest		name	object	Locked Ogre chest
Unlocked Ogre chest		name	object	Unlocked Ogre chest
Water wheel		name	object	Water wheel
Machinery		name	object	Machinery
Holy barrier		name	object	Holy barrier
Cell door		name	object	Cell door
Hanging meat		name	object	Hanging meat
Monument		name	object	Monument
Rotting log		name	object	Rotting log
Fungi on log		name	object	Fungi on log
Rotting branch		name	object	Rotting branch
Budding branch		name	object	Budding branch
Small bush		name	object	Small bush
Golden pear bush		name	object	Golden pear bush
Rotting tree		name	object	Rotting tree
Grotto		name	object	Grotto
Grotto tree		name	object	Grotto tree
Altar of nature		name	object	Altar of nature
Stone		name	object	Stone
Old well		name	object	Old well
Balancing rope		name	object	Balancing rope
Log balance		name	object	Log balance
Balancing ledge		name	object	Balancing ledge
Monkey bars		name	object	Monkey bars
Low wall		name	object	Low wall
Rope swing		name	object	Rope swing
Blade		name	object	Blade
Spinning blades		name	object	Spinning blades
Ticket Dispenser		name	object	Ticket Dispenser
Floor spikes		name	object	Floor spikes
Pressure pad		name	object	Pressure pad
Mannequin		name	object	Mannequin
Waterpump		name	object	Waterpump
Dying tree		name	object	Dying tree
Dying tree Stump		name	object	Dying tree Stump
Cooking pot		name	object	Cooking pot
Bones		name	object	Bones
Stone Mechanism		name	object	Stone Mechanism
Climbing Rope		name	object	Climbing Rope
Cave Exit		name	object	Cave Exit
Boulders		name	object	Boulders
Ruins		name	object	Ruins
Slab		name	object	Slab
Exit		name	object	Exit
Secret Door		name	object	Secret Door
Cell Door		name	object	Cell Door
Fire		name	object	Fire
Stronghold		name	object	Stronghold
Arena Entrance		name	object	Arena Entrance
Arena Exit		name	object	Arena Exit
Stone Staircase		name	object	Stone Staircase
Grass		name	object	Grass
Storeroom Door		name	object	Storeroom Door
Kitchen Drawers		name	object	Kitchen Drawers
Food Trough		name	object	Food Trough
Goutweed Crate		name	object	Goutweed Crate
Troll Stew		name	object	Troll Stew
Stalagmite		name	object	Stalagmite
Tunnel entrance		name	object	Tunnel entrance
Compost Bin		name	object	Compost Bin
Cocoon		name	object	Cocoon
Fishing rod		name	object	Fishing rod
Burning bones		name	object	Burning bones
Elven lamp		name	object	Elven lamp
Twigs		name	object	Twigs
Tripwire		name	object	Tripwire
Sticks		name	object	Sticks
Leaves		name	object	Leaves
Dense forest		name	object	Dense forest
Huge Gate		name	object	Huge Gate
Sulphur		name	object	Sulphur
Coal Tar		name	object	Coal Tar
Catapult-winch		name	object	Catapult-winch
Catapult-lever		name	object	Catapult-lever
Tent flap		name	object	Tent flap
Tent		name	object	Tent
Small furnace		name	object	Small furnace
Tent wall		name	object	Tent wall
Tent roof		name	object	Tent roof
Tent pole		name	object	Tent pole
Fractionalising still		name	object	Fractionalising still
Stump		name	object	Stump
Shantay pass		name	object	Shantay pass
Druid's robes		name	object	Druid's robes
Laundry Basket		name	object	Laundry Basket
Aviary Hatch		name	object	Aviary Hatch
Huge Mushroom		name	object	Huge Mushroom
Washing Line		name	object	Washing Line
Stone stand		name	object	Stone stand
Warning sign		name	object	Warning sign
Broken Wall		name	object	Broken Wall
Temple wall		name	object	Temple wall
Flaming Fire altar		name	object	Flaming Fire altar
Fire altar		name	object	Fire altar
Broken Fire altar		name	object	Broken Fire altar
Funeral Pyre		name	object	Funeral Pyre
Basic Pyre		name	object	Basic Pyre
Oak Pyre		name	object	Oak Pyre
Willow Pyre		name	object	Willow Pyre
Maple Pyre		name	object	Maple Pyre
Yew Pyre		name	object	Yew Pyre
Magic Pyre		name	object	Magic Pyre
Solid bronze door		name	object	Solid bronze door
Solid steel door		name	object	Solid steel door
Solid black door		name	object	Solid black door
Solid silver door		name	object	Solid silver door
Bronze Chest		name	object	Bronze Chest
Steel Chest		name	object	Steel Chest
Black Chest		name	object	Black Chest
Silver Chest		name	object	Silver Chest
Wooden doors		name	object	Wooden doors
Hillside entrance		name	object	Hillside entrance
Strange altar		name	object	Strange altar
Swaying tree		name	object	Swaying tree
Golden tree		name	object	Golden tree
Lalli's Stew		name	object	Lalli's Stew
Portal		name	object	Portal
Escape rope		name	object	Escape rope
Frozen table		name	object	Frozen table
Drain		name	object	Drain
Tap		name	object	Tap
Abstract mural		name	object	Abstract mural
Spit roast		name	object	Spit roast
Wooden Table		name	object	Wooden Table
Fish stall		name	object	Fish stall
Keg		name	object	Keg
Abandoned Cart		name	object	Abandoned Cart
Pottery Oven		name	object	Pottery Oven
Spinning wheel		name	object	Spinning wheel
Potter's Wheel		name	object	Potter's Wheel
Shell		name	object	Shell
Bowl		name	object	Bowl
Standard Stand		name	object	Standard Stand
Iron ladder		name	object	Iron ladder
Saradomin Portal		name	object	Saradomin Portal
Zamorak Portal		name	object	Zamorak Portal
Guthix Portal		name	object	Guthix Portal
Stepping stone		name	object	Stepping stone
Barricade		name	object	Barricade
Broken door		name	object	Broken door
Battlements		name	object	Battlements
Cave wall		name	object	Cave wall
Energy Barrier		name	object	Energy Barrier
Scoreboard		name	object	Scoreboard
Pigeon		name	object	Pigeon
Kurask head		name	object	Kurask head
Mounted swordfish		name	object	Mounted swordfish
Mounted sea bass		name	object	Mounted sea bass
Chair space		name	object	Chair space
Rug space		name	object	Rug space
Bookcase space		name	object	Bookcase space
Fireplace space		name	object	Fireplace space
Curtain space		name	object	Curtain space
Pond		name	object	Pond
Dungeon entrance		name	object	Dungeon entrance
Oak tree		name	object	Oak tree
Willow tree		name	object	Willow tree
Maple tree		name	object	Maple tree
Yew tree		name	object	Yew tree
Magic tree		name	object	Magic tree
Strange wall		name	object	Strange wall
Beach		name	object	Beach
Basalt rock		name	object	Basalt rock
Rocky shore		name	object	Rocky shore
Lighting mechanism		name	object	Lighting mechanism
Broken bridge		name	object	Broken bridge
Fireplace		name	object	Fireplace
Stacked barrels		name	object	Stacked barrels
Arrav		name	object	Arrav
Camorra		name	object	Camorra
Throne Room Door		name	object	Throne Room Door
Coal rocks		name	object	Coal rocks
Harp		name	object	Harp
Veg stall		name	object	Veg stall
Bamboo Ladder		name	object	Bamboo Ladder
End of bridge		name	object	End of bridge
Bamboo Stool		name	object	Bamboo Stool
Wall of flame		name	object	Wall of flame
Sacrificial Pyre		name	object	Sacrificial Pyre
Wall of bricks		name	object	Wall of bricks
Pile of bricks		name	object	Pile of bricks
Awowogei		name	object	Awowogei
Bamboo Gate		name	object	Bamboo Gate
Bamboo Bed		name	object	Bamboo Bed
Bamboo Desk		name	object	Bamboo Desk
Bamboo Bookcase		name	object	Bamboo Bookcase
Jail Door		name	object	Jail Door
Jungle Grass		name	object	Jungle Grass
Long grass		name	object	Long grass
Jungle tree stump		name	object	Jungle tree stump
Jungle Flower		name	object	Jungle Flower
Jungle Plant		name	object	Jungle Plant
Creeping Plant		name	object	Creeping Plant
Slashed Bush		name	object	Slashed Bush
Tropical Leaves		name	object	Tropical Leaves
Hollow Log		name	object	Hollow Log
Glowing Fungus		name	object	Glowing Fungus
Gorilla Statue		name	object	Gorilla Statue
Monkey Statue		name	object	Monkey Statue
Watchtower Legs		name	object	Watchtower Legs
Watchtower Middle		name	object	Watchtower Middle
Gnome Glider		name	object	Gnome Glider
Teleportation Device		name	object	Teleportation Device
Reinitialisation Panel		name	object	Reinitialisation Panel
Exit Sign		name	object	Exit Sign
Crafting Stall		name	object	Crafting Stall
Food Stall		name	object	Food Stall
General Stall		name	object	General Stall
Magic Stall		name	object	Magic Stall
Scimitar Stall		name	object	Scimitar Stall
Slight indentations		name	object	Slight indentations
A rock		name	object	A rock
Saradomin Standard		name	object	Saradomin Standard
Zamorak Standard		name	object	Zamorak Standard
Cart tunnel		name	object	Cart tunnel
Water Valve		name	object	Water Valve
Crystal outcrop		name	object	Crystal outcrop
Dark tunnel		name	object	Dark tunnel
Glowing fungus		name	object	Glowing fungus
Ceiling support		name	object	Ceiling support
Wall support		name	object	Wall support
Lift		name	object	Lift
Points settings		name	object	Points settings
Wooden boards		name	object	Wooden boards
Rope bridge		name	object	Rope bridge
Rare Flowers		name	object	Rare Flowers
Slope		name	object	Slope
Crevasse		name	object	Crevasse
Ice covered boulder		name	object	Ice covered boulder
Ice gate		name	object	Ice gate
Stalactite		name	object	Stalactite
Swamp Boaty		name	object	Swamp Boaty
Combat Scroll		name	object	Combat Scroll
Smoking vent		name	object	Smoking vent
Shield		name	object	Shield
Tall Plant		name	object	Tall Plant
Short Plant		name	object	Short Plant
